label,tweet
fear, askmf  idung saya abis kena bola kencang sangat terus langsung muncul lecet merah begitu di tulang idung  perlu di cek ke dokter tidak sih  takut tulang idung saya geser soalnya tadu benar benar kencang sangat terus sakit nyeri begitu tapi sekarang sudah tidak sih
sadness,saya inii     mantap nii saya inii  saya inii tok  dari kemarin juga belum nonton deadpool  han solo gr  tidak ada teman kasihan   dasar miskin  tidak punya teman  
anger,jika orang tuamu tahu kamu diperlakukan seperti itu oleh pacarmu mungkin mereka tidak akan membiarkan kamu dengan lelaki itu   di caci maki di pukul di tendang di tempat umum     mending tinggalin saja cowok begitu mah
sadness,baca thread fangirl mahasiswa anti kupu  tuh rasanya      ah sudahlah  saya sudah bukan mahasiswa lagi       gila emang  melawan diri sendiri itu buat saya susah sangat
love,wahai yang maha cinta  sandingkanlah saya dengan jiwa pilihan mu  yang karena kebaikanku   baikkanlah ia  tapi jika ia lebih baik   baikkanlah aku 
sadness,e btw ya  tumblr benar benar di blokir buat indo yak    setelah berbulan bulan  akhir nya app nya benar kaga bisa di buka ngiteeeerr terus itu
anger,adoh mending belajar baca dolo deh sbelum coment stat orang    biar tidak salah arti tuh haha malu loh asal coment tapi salah    wkawka
fear,berdesakan  bejubelan  di krl adalah salah satu godaan dalam berpuasa     apalagi d depan nya ada wanita cantik sambil kunyah tahu gejrot   hehe  
sadness,kalau orang tanya deket gasih kamu sama abgmu    boro boro deket  kelai terus iya  sangking tidak deketnya  akur  waktu awal kuliah disuruh serumah barang pernah bertengkar yang main fisik
anger,damai taik lo     soekarno yang membubarkan partai islam masyumi   dizaman pak soeharto di bolehkan kembali   masyumi menjadi keluarga besar bulan bintang lalu partai bulan bintang      begok dungu sok tahu cebong   
anger,terlepas mereka lepas tangan    mereka punya peran sebagai promoter project creators tertentu yang akhirnya laku didukung backers  featured project   menurut gue  ini poin krusial dimana mereka tidak bisa seenak dewe lepas tangan  dari per
happy,belajar melt and pour yuk ar   hahahaha hasilnya tetap cakep  tapi kelemahan nya kita tidak tahu komposisi soap nya   saya ada link yt sabun lucu nih
happy,pulsa bapak kok cepat habis yaa   gatau pak   sambil senyum dalam hati karena berhasil download banyak game di waptrick   oldmoneygakngerasain
anger,iya kamu orangnya egois
anger,mending ngusut masalah teroris demi pertahanan dan perdamaian nkri  etdah pak  gausa bawa  aparat hukum buat kepentingan politik situ napa  btw sesekali nunjukin komentar yang pantes sebagai alumni ui pak  biar tidak dipertanyakan khalayak
fear,kemarin di belakang kampus juga  ada anak kambing asal nyebrang  eh kambing nya b ajha yang nyebrang saya yang histeris takut mereka ketabrak    
love,hari ini  beberapa jam yang lalu  terhening ku  tersentak seperti dibungkam sesuatu  lalu sadar ku  saya tengah jatuh hati  pada seseorang yang baru ku lihat fotonya  nampaknya ia masih polos  indah matanya membuat ku tersenyum sendiri 
anger,hey kamuuhhh   semoga kita dijauhkan dari keputusan yang bodoh itu selamat menjalankan ibadah puasa juga budiirrr olfi opi
sadness,jadi tadi mas drivernya kayaknya sempat meriksa duitnya  hanya karena saya sudah masuk rumah  jadi dia pergi jg  duhh   maapin mas driver
anger,sering tuh saya digituin pas kalau baru ketemu apsara lagi  kok perawatannya makin banyak  makin gendut saja sih   wah senyum saja iya in saja dalam hati  bacot kamu anjing 
sadness,terus emak saya naksir semua sama baju yang saya beli dong terus nih  beliau pen gamis yang dari hasil saya blusukan satu setengah jam cuma dapat   itu  lalu bsk  beliau minta beliin 
fear,tapi kalau ditelisik lagi   ya anjir harus siap ini itu bebet bobot bibit apanyalah kan sulit  lulus kuliah saja beloman mikirin gituan   terlalu visioner bung
anger,sudah bikin  cuman buat masuk ke my indihome saya  berbeda dan tak ada tagihan nya gimana solusinya ini akun saya penceng    gmail com
anger,semua orang pasti bergosip dan pernah bergibah  bedanya  dia lakukan untuk sekedar lelah nyampah ditempat terpercaya  atau sengaja nyampah di medsos demi niat menghancurkan
anger,paket saya dengan no resi jb           tertahan di kurir moh  toha bandung  mohon untuk segera dilanjutkan pengirimannya  soalnya sudah terlalu lama 
sadness,ya allah sudah   hari ini lasut  kemarin bangun jam    padahal kerja jam    hari ini ingetnya kereta jam     tahunya       ya allah    semoga saya tidak lasut juga hari h
love,saya menyayanginya dengan amat hati hati  karena saya mau dia itu utuh dan tidak mau melihatnya terluka  semoga kamu merasakan apa yang saya rasa  kamu orang yang paling saya sayang setelah ibu 
sadness,saya sempet nonton beritanya waktu di thailand  cuma karena tidak ngerti bahasanya jadi saya diam saja nde baru sampai bali baru ngeh yang saya tonton berita tentang itu    
sadness,maaf jika saya bolak balik reply mohon bantu share maaf jika kalian anggap itu nyampah anjing ini sangat berarti bagi saya   maaf kalau terdengar lebay dan dramatis tapi anjing saya ini benar baik dan setia makanya saya sayang sangat sama dia  sekali lagi maaf yang merasa terganggu
happy,mak gregah  lantas saya bangkit dari tempat duduk  mematikan saluran wi fi  dan membayar kopi  saya tinggalkan kajen  beralih ke masjid si mbah ronggo kusumo  ngemplak kidul yang ada di belakang rumah saya  ikut kawan  nabuh beduk 
love,heol  gemesin parah  dia tuh akrab sama siapapun  strmarah or nah  jadi mau main sama diapun tidak perlu takut di gigit  first time i met him  saya di  tandain  sama dia di pipi sama kaki  dia suka sekali cium pipi aku     kiss me  dreamy  pwease  
sadness,saya berusaha bertahan pada situasi dimana saya di teror dari berbagai sisi  kaum hawa lainnya yang kagum akan paras manusia yang saya ceritakan sebelumnya  di bully karena terlalu sering berduaan  di kirimi berbagai surat ancaman dari berbagai kaum hawa di setiap kelas yang brbeda 
love,cantik   langsung tidur ya kamu  balesin mentabnya besok lagi  yang minta peje kasih saja coki coki   saya sayang kamu baby
love,kangen sangat deh saya sama maw  baru berapa hari tidak ktm saya sudah kgn nih sama mau sayang sangat sama mau semoga kamu dapat yang baik  terus ya mau saya tidak mau cantik saya disakitin nih calon lawyer saya nih
sadness,lagi marak isu sexual harassment mulai dari gitasav sampai via  katanya kita tidak bisa diam jadi harus speakup biar masyarakat aware dan peduli  menurutkuuu  apa yang dilakukan via itu bukan speakup tapi lebih ke  mempermalukan  
anger,it s like a circle of stupidity  atlit tidak diurusin  duitnya buat bebenah ini itu biar atlit yang datang dari luar negeri bisa nyaman disini tapi atlit sendiri kurang gizi  belum beres bebenah eh salah satu stadion dirusak  supporter  karena timnya  atlit  main jelek  what a moron 
anger,lalu bagaimana dengan negara  mereka akan kehilangan banyak pendapatan dari cukai rokok  hutang negara akan semakin banyak  ah  itu kan hanya pembenaranmu saja  coba lihat ini  bagaimana  apa pendapatmu masih sama 
anger,halo polisi   halo densus    halo divisi humas polri kog masih ada saja akun kutil lendir penuh kebencian dan ada unsur provokatif gini di biarkan exist di sosial media instagram   cc  
anger,gini ya  meskipun pelacur sekalipun tidak ada kewenangan untuk laki laki ngelecehin dia  seorang pelacur melacur juga tidak gratis dan ada consent dari kedua belah pihak  this is why the worst enemy of feminim is women itself 
love,karena bagiku  mencintai bukan hanya dengan memberikan ungkapan cinta  tapi bagaimana cara kita saling membuat tersenyum  nyaman dan bahagia  dengan menerima perbedaan sifat yang kita miliki 
sadness,akhirnya ingin berkata juga  saya tidak mau sakit  kenapa migrain ini harus datang saat lagi byk nya masalah yang membutuhkan tenaga mikir  apalagi bentar lagi harus mudik  ya allah kenapa coba
happy,oma  dokter dika tolong pasangin gocar buat saya pulang ya  downloadin aplikasi gojek  sampai oma dapat gocar dan pulang selamat sampai tujuan happily ever after 
happy,kalau mudik balik ke sby logistik bahan pangan lengkap  apalagi habis panen bakal tidak beli beras smp beberapa bulan  alhamdulillah nikmatnya pulang kampung
anger,indonesia pilih artis tidak difilter dulu apaya kok bisa ada orang kek yonglek gini banyak followersnya apa bagusnya sih bagaimana mau maju coba indonesia ya allah
love,sesibuk apapun  jika kamu memang penting untuknya ia akan memberimu kabar  walau tengah malam pun iya akan menyampaikan kalimat yang sedikit membuatmu lega
happy,terbahak bahak sangat yaallah next time kita adain menang part   ya wkwkwk tidak ih tidak buluk tetap cantik koo yuhuu luvsss
fear,bingung level beberapa bulan terakhir muka kering parah  pakai yang biasa sudah tidak mempan padahal biasanya kulit muka mentul  lembab enak banget  trusan ganti produk malah rusak mukanya  ganti lagi jadi lebih baik tapi masih kering  dilema mau ganti lagi apa balik ke yang dulu apa ganti yang lain
sadness,banyak maba dikampus  mereka tidak tahu kalau kuliah itu tidak mirip difilm film  pada sumringah semua  nanti sebulan kuliah  langsung kusut muka 
happy,jadilah orang yang yakin karena keyakinan pasti mengguncangkan pola pikir yang ragu dengan banyak pertanyaan dalam pola pikir dan jiwanya  bacalah     dengan nama tuhan yang menciptakanmu
love,hueee sayang guaaa kok jadi melow gini sihhh cinta kamu aaahhhh cinta so much saya beruntung sih bisa jumpa sama kamu my sweetie
anger,padahal sudah cuma diam aja  masih di omongin  apalagi tidak diam ya  hahah bagusan sih tidak diam diam  ngoceh saja sih  jatohnya sama aja  di omongin
happy,sudah pakai perasaan sekali kita berbicara nya   hanya benar caesar sama connor yang ok  didi sama darren its not bad lah   untung suka sama yang pda nyanyi
love,  jam lebih saya edit video ini demi kau  ini ke effort yang saya boleh buat sempena birthday kamu tin      start perkenalan kita sampai skrg  terima kasih sbb setia di smping saya wlupun kamu tahu saya ada banyak kekurangan  saya sayang kamu tin and happy birthday fatin
fear,yang pada nangis dimotor begitu memang gapada takut tbtb bawa motor jadi tidak fokus dan malah jatuh atau tabrakan ya  saya pernah nangis dimotor tapi tidak histeris dan malah kepikiran seram saja nanti tbtb saya ketabrak grgr tidak fokus nyetir     drama memang   
fear,entah tidak tahu kenapa  semakin bertambahnya umur malah semakin takut pacaran  takut dikhianati  ya semacam itu lah 
anger,kita mah merasa tidak enak kalau membiarkan orang  soalnya sudah sering merasakan tidak enaknya di biarkan sama orang  tapi kok begitu sih mereka   
fear,do akan anik lulus tes besok di surabaya ya bu  jujur kalau harus ngisi materi di forum  terutama seharusnya yang menyampaikan selevel dokter saya jadi benar benar takut  takut salah maksudnya 
anger,sejak dulu kala tidak pernah minat dengan acara  sejenis ini  acara hanya cengengesan tidak mencerdaskan  buang  waktu  tidak manfaat  kok tidak malu ya  bikin acara kek begitu
happy,wah gila sih  ini lokasinya mirip  selly oal  amp
anger,hayolo sekarang siapa yang ngemis  minta dicariin sponsor  kemarin kemana saja pas saya lagi baik hati mau bantuin kamuu  sudah mepet acara gini bingung pada nyari  sponsor  perusahaanlu sendiri apa yang mau kamu mintain tolong 
happy,yuhuuu w  panutanqu   andra photo happy sekaliiii ketemu lagi dilain acara
happy,lagu ini saya persembahkan buat pak     juga pak walikota solo  pak fx hadi rudyatmo karena membuat kota solo lebih dikenal luas berkat lagu solo yang dibuat        solo
anger,daripada keseel saja memikirkan omongan nyokap saya kemarin   ntr mau santai saja tenangin otak ngadem lama nongki di buku balkot saja sudah sampai sore
anger,dear       coba bisa d jelaskan kenapa tb  saya dapat sms kaya yang paling bawah  sampai minus    k lagi  kan saya kaget bangun  nyalakan hp langsung d palakin gitu  makasih ya 
anger,tolong dong  tingkatkan lagi pelayanannya  gara  kurir tidak masuk  paket jadi telat di antar   lagi lagi yang bermasalah itu jnt cabang paskal bandung  ini sih gara  olshopnya cuma ada jnt  kalau ada pengiriman lain  ogah pakai jnt  pelayanan selal
sadness,ada ya wartawan seperti itu  kangen adam malik walau masih kecil saat beliau ada  jurnalisme itu ilmu yang wajib dipahami dulu oleh pelaku industri press  ada banyak kaidah jurnalistik yang tidak longgar  ketat dan baku  dilu
anger,memangnya siapa stakeholdernya dpr  ya  rakyat juga  jaman sudah canggih  tidak mungkin dikirim pakai selebaran ke puluhan juta orang cuma buat kasih tahu orang dpr ngapain aja  pakai twitter bisa  anda bisa baca tweetnya dan bisa balas
happy,pada akhirnya kita akan melewati semua ini  semua yang dulu kita bayangkan betapa sulitnya  kita lalui juga  di akhir kita hanya bisa belajar  belajar  dan belajar  memetik semua hikmah yang bisa kita petik  mempersiapkan untuk kedepan 
anger,dear   sang penerima penghargaan travel and tourism awards dan predilat lcc bintang   skytrax  saya sudah berkali  telepon call center dan email pengaduan ke customer care dengan nomor pengaduan        dan rsv       kenapa complain saya tidak ditindak lanjuti  
love, percayalah hati ini hanya untuk mu
sadness,hal biasa  ignore  block sebuah bentuk pembiaran terhadap kasus pelecehan seksual  merasa langkah terbaik hanya diam seakan dengan diam pelaku tidak akan berbuat kaya begitu ke orang lain  such logic 
anger,     hai mbak mulut bau  dikantorku ada office boy bahasa inggrisnya mantapp banget    terus kenapa rupanya        yang diperlukan adalah inovasi dan kemampuan bekerja bukan bahasa       
love,senandung rindu tercurahkan bagimu ya sayyidi ya rasullullah  segenggam cinta terungkapkan bagimu ya sayyidi ya rasullullah  segala rasa yang ada ini tidak lain adalah rasa bersyukurku atas keagungan   kemuliaanmu ya sayyidi ya rasullullah  sehingga menjadikanku sebagai umatmu
happy,sebagai jiwa berwirausaha atau pengusaha harus berani mengambil resiko apapun itu demi usaha nya kegagalan awal dari kesuksesan
sadness,selalu seperti itu ri siklus nya  sesering apapun kita pernah  bersama  dengan orang lain  selalu sulit untuk memulai dengan yang baru 
sadness,kadang suka tidak terima kalau liat hidup we tidak mirip teman teman we yang mulus  aja  mungkin balasan dosa  we selama ini
sadness,kalau saya sik memang abis kehilangan seseorang yang deket  ya bisa dibilang hanya tahap bangunin sahur zone lah  ahhhhhhh sial  tayo tayo    benar apa kata kamu bang memang jadi gila 
happy,sahabat el john bentar lagi   bakal ngebahas logo wonderful indonesia yang berhasil wara wiri di moscow rusia  wowwww keren sekali ya sahabat el john  info selengkap nya sebentar lagi stay tune ya   
anger,terus kalau bikin status itu nyindir orang  tidak juga  salah kamu merasa kesindir  biasanya saya bicara dulu ke orangnya  barulah bikin status  biar tambah ngerti orangnya  saya mah tidak suka nyindir orang yang tidak perlu da  misal kek gini 
