label,tweet
anger,mau tahu rayuan cowok kadal wkwkw kamu cantik kok tidak belum ada pacar sih kamu suka lagu apa nanti di menyanyikan nanti lagunya saya mainin di spty kamu tuh manis deh bibirnya aku suka bibir kamu begitu lah sudah basii habis tahu
fear,tapi sok far tidak ada yang aneh sih kak bahkan banyak yang support justru lebih ngeri netizen di ig kayaknya wkwk jangan dikunci sayang kak
anger,masalahnya itu uang buat konsumsi buka puasa bareng anak yatim yang harus dibayarkan ke katering
fear,kemudian mulai menyalahkan diri sendiri mulai overthinking mulai ketakutan sendiri mulai cemas stres deg degan parno kena penyakit begitu begitu saja siklus saya
happy,dikampung mana mengerti go pay kakak perempuan sudahlah beli amplop lebaran lucu lucu isiin duit baru sudah paling benar
anger,tidak sepakat dan anda sudah menyesatkan orang lain memang dilarang sholat di dalam bangunan yang didirikan untuk kekafiran salah satunya gereja makanya jangan kebanyakan menonton ibu lampir saya berlindung kepada allaah
love,ibarat saya datang baik dengan buku dan pulpen saya keluar hanya membawa buku itu saja lantas pulpen itu saya tinggalkan dengan dirinya untuk dijadikan alat tulis baru dirinya dengan yang akan datang untuk bertamu di hari nanti
anger,pasti pada banyak yang mikir apasi bel sok di update lagi biar ikutan viral kan hm tidak apa apa kok kalian semua disini tidak retweet orang reply this thread cuma mau nunjukin saja kalau iya mau kita artis kayak mau orang biasa kayak mau siapa kayak iya memang berhak marah kalau dilecehin
sadness,saya tidak sedang bermasalah dengan teman sahabat saudara atau siapapun saya hanya sedang jenuh mungkin saya juga menyadari kalau mereka masing masing punya problemnya sendiri dan kejenuhan saya memuncak ketika mereka hanya meminta tolong tanpa menanya kabar saya
love,belaian seorang anak perempuan kepada ayahnya ketika jatuh sakit ternyata dapat membuat sih ayah tertidur pulas sunbathuk cepat sembuh bapak
anger,pemimpin mendidik rt jadi tukang meminta kali alias ngemis iya pak kalau meminta ke warganya sendiri tidak apa kali karena warga memang punya tukang sampah begitu lho apa kewajiban uang dikumpulkan warga untuk bayar thr petugas keamanan
sadness,tadi ke raacha karena bm tomyam nya tbtb mas nya yang mempersiapkan meja bilang kok mukanya kayak tidak asing sering kesini iya wkwkwk mas nya tahu saja
sadness,song of today saya memang salah saya memang hina maafkanlah untuk semua karena kamu memang tidak pantas tersakiti lagi dan lagi karena kulewati batas melukai lagi dan lagi dan saya tidak bisa untuk mengakhiri lagidanlagi andraandthebackbone
anger,partai merah ini kan ideologi dasarnya tidak mengakui adanya akherat masih sejalan dengan pancasila kah ya apa pak prof mnjelaskannya sila pertama jelas tidak menyambung dengan partai merah
love,bahagia mensive kalia langgeng terus ya jangan suka bertengkar klop terus wkwk makin saling cinta makin saling sayang i cinta you
fear,was ketar ketir deg an karena takut ditolak terlambat meeting pekerjaan belum selesai lupa beli apa pas disuruh emak beli sesuatu
fear,terlalu bodoh sekali bila mudah terpengaruh tipu daya setan bila pun harus membenci cukup sifatnya bukan objeknya takut kalau tiba tiba allah menyuruh saya pulang sementara masih ada kebencian dalam hati saya saya lebih takut kehilangan allah daripada apapun termasuk keluarga
sadness,ku ditinggal senja malam menghampiri sendiri ku dalam menanti segera oh angin sampaikan rinduku terlupakah kamu pada janjimu ketika bersama rindu bergelora perpisahan menikam jiwa kamu pandai mengusik kamu kapan
anger,kamu mau bicara apa kayaknya kamu dendam kepada anies pernah disakiti olh gub anies salah apa anies kpdmu kenapa dendam kamu klmpok dki yang tidak puny gub anies bukan pada tempatnya kamu maki anies salah
fear,he kak saya ini diajakin menonton sabrina saja ngeri setengah modyar dibioskop cuma merem sambil tutup telinga
fear,iya berbagai macam cara saja dilakuin sudah nekat masuk tol padahal membahayakan diri sendiri dan orang lain ya tidak terbayang kalau nanti ada yang nekat masuk tol yang mayoritas kendaraan besar ngeri sendiri bayanginnya
fear,beli makeup sekali kalau tidak cocok bahkan bikin beruntusan dan jerawatan terus pengobatan nya berhari hari yagitu yang bikin pemilih sangat sama makeup trauma saja punya muka sensitif begini
happy,sejuk dan damai memandang hamparan hijau sawah bak permadani dari sini kita bisa belajar bahwa hasil yang baik membutuhkan perhatian yang baik pula desa wonotirto samboja kalimantan
love,lihat begini saja masa saya deg an terus tibatiba bahagia begitu apagga ini yang dinamakan cinta cara i stole this from someone v
anger,ku juga ingin ngamuk bacain komen netizen yang mahabenar iya lord tidak habis pikir komen macam begini yang bikin kasus pelecehan seksual akan tenggelam begitu saja tidak ada hukuman untuk pelaku lebih sedihnya rerata yang komen jahat adalah perempuan mbaq kesehatanmu loh
happy,sekitar jam hari ini saya naik trans jogja dari jalan kaliurang depan dd ke bandara di dalam trans cuma ada ada saya sama seorang bapak sumpah suka sekali sama pelayanan mas masnya sudah ramah senyum dan tidak sungkan mengajak bicara para penumpang salut
happy,saya sebagai pribadi katolik bangga punya yesus dalam hidup saya sbesar apapun masalah hidup dia tidak pernah tingglkan saya terima lasih yesus atas tntangan yang engkau brikan
sadness,pulanglah pulang untuk mengisi peluk yang telah sekian lama sepi tanpa penghuni pulang untuk hati dan lekuk perasaan yang hilang tidak kembali pulang demi seteguk penghapus dahaga atas rindu yang teramat sangat tidak tercicipi
love,karena merasa temanbukanpacarbukan saya tanya dan dia bilang sayang deh tuh nah lagi sayang sayang nya namanya juga maunya ketemu terus maunya diliatin terus ke orang orang
love,selamat pagi menjelang siang sayang k semangat hari ini jaga kesehatan saya sayang kamui cinta kamu bby
fear,yang seram tuh pas ke dapur katanya mau masak jadi berusaha nyalakan kompor kan palaur terus diajak duduk lagi akhirnya sekitar jam an mulai diam tidak gratak tangannya berkat drama india di antv tapi masih belum full menyambung kalau diajak mengomong
happy,collab kali ini selalu bikin kagum mengambil sampah lautan untuk direcycle itu benar satu langkah kecil namun besar dalam menyelamatkan kehidupan laut apalagi recucle itu diterapkan di pakaian ataupun sepatu
sadness,askmf makin saya dewasa saya semakin sadar saya punya banyak teman tapi disaat saya kesusahan tidak ada yang semangatin saya cuy malam ini saya khawatir sangat dan itu mengganggu tidur malam saya but saya hanya bisa pendem dan makin terpuruk saja
sadness,ketika orang minum obat penenang dipandang sebelah mata ketika tidak minum dibilang gila terserah apa kata orang lah tidak membuahkan solusi
fear,tanggal juni kemarin sudah degdegan saja pengumuman dospem sampai skrgpun masih ngawang
love,saya dan kamu bagaikan antara ada dan tiada karena semakin dekat rasa sayang ini semakin pula rasa kangen bila jauh dari kamu rasanya ingin bertemu setiap hari
happy,terima kasih yang sudah kasih informasi buat ini lemah teles gusti allah sing mbales kayaknya mau ke musium bi atau prj saja sesuai informasi
fear,ini sih jadinya _ tidak berani keluar buat manasin air gegara diceritain siska bahwa ada something memang dasar apel kamu siska bikin takut
fear,saya takut tulisan ini terbaca di saat kamu tidak mengerti apa yang saya merasai saya takut tulisan ini terbaca dan kamu marahin aku saya takut
sadness,seperti katak dalam tempurung kepercayaan berlebih terhadap hegemoni ilmu sains dan teknologi sebagai solusi dari beragam permasalahan di indonesia juga adalah dogma sila google scientism sila google arogansi alumni itb eh
fear,kok banyak ya di kabupaten saya anak muda yang mendaftar caleg apa mereka bisa mewakili aspirasi rakyat padahal tempat nongkrongnya di cafe restoran mewah bukan warung di tengah kampung
anger,suka lucu sama teman yang menyindir dengan kata sudah punya pacar mah lupa sama teman padahal dia sendiri yang ngakunya teman ngehubungin saya kalau lagi susah saja atau mau pinjam duit
happy,lintasan waktu danilla nci panutanq kelihatan true colornya disini tapi saya suka banget kayaknya rada keinspirasi sama mac demarco lagu nya dan memang enak banget tidak heran kemarin jadi nominee ica tapi sayang saingannya album pop saya suka entah ingin kemana laguland 
love,kalau begitu saya ingin mengatakan kepada desi saya sayang kamu desi saya suka kamu desi ini adalah ungkapan perasaanku kepada desi terlepas apakah dia memendam rasa yang sama atau tidak
sadness,saya tidak membenco hujan sore itu saya hanya kecewa dia pergi saat mentari mulai bersinar lenyap seperti kisahku dan kamu masihtentangjuni ceritakaa
love,saya tidak tahu kenapa makin hari saya makin sayang sama kamu saya makin takut kehilangan kamu saya ingin terus bersama kamu hingga akhir waktu ku
happy,lagi beli mrtabak gliran sudah jadi tapi kaki berat melangkah gra dengar lagu hayah mas mas nya lf juga kayak nya p
love,wah saya mimpi kali iya kedip berkali kali karena kaget letakin lengan di meja sambil numpu dagu sayang kok tidak bilang sih kamu bisa masak aigoo pacar saya keren
happy,terima kasih ya buat kakak dijakarta dan surabaya yang sudah luangin waktunya buat meetup hehehehee sok sekarang saatnya off sampai ketemu akhir bulan iya di balikpapan dan denpasar gbu all
fear,kok saya yang dipilih sih takut memalukan universitas walaupun kampus terdiri dari orang dan tidak sendiri tapi kan ini lawannya mahasiswa seluruh indonesia iya kali bor
love,dan akhirnya saat papa melihatmu duduk dipanggung pelaminan bersama seorang lelaku yang dianggap pantas menggantikannya papa belum tersenyum bahagia
anger,semua warga ntt suka atau tidak tentu banyak diantara kita tidak setuju klaim sepihak tidak pantas dari di sebagai tuhannya nusa tenggara timur bahkan dicaci maki karena berani kritisi timses vbl amp
sadness,hati yang sakit dan merasa tersakiti oleh perbuatan oranglain sesungguhnya sedang tersakiti oleh diri sendiri hanya karena besar marahnya besar egonya maka besar kecendrungan untuk menyalahkan orang lain
sadness,saya dong pernah ditolak sama cargloss nutrifood propan bi forisa berlico cantik jelita ini yang paling sakit karena hanya masalah shift yang belum tentu ada saya tabah kok tuhan
sadness,portugal rasanya akan jadi yang paling lemah diantara tim kandidat lain modal mereka juara euro cuma hoki catatan ronaldo di piala dunia buruk paling mentok di atau besar
happy,membaca informasi tentang bantuan warga sekitar kepada rescue team untuk misi penyelamatan anak yang terjebak di saya di chiang rai thailand bikin terharu mereka menawarkan bantuan tanpa diminta masih banyak orang baik di dunia ini
anger,baru kali ini ke gancit dan kecewa berat baristanya bikin minum dan rasanya berantakan ditanya baik bahkan melengos tidak jelas bikin emosi please yang kamu jual jasa kita tidak meminta dihormati tapi berusahalah untuk menghargai orang lain
sadness,nah diam lebih bagus ya sudah saya diam saja deh _ ingin tahu deh memang tadi kemna tertawa
anger,bila ingin menghancurkan orang yang memang tidak saya sukai tidak perlu saya repot saya lihat dan saya biarkan orang yang tidak saya sukaai kian menghancurkan dirinya sendiri tidak perlu turut campur tangan saya
love,yoon jisung aslinya lebih ganteng drpda foto memang dengan pesona gaya rambut yang menggoda iman para wannables makin jatuh cinta waktu nge dj dong gila parah saya sampai tidak bisa tutup mulut tidak bisa berhenti senyum karena pesonanya keluar
love,yang saya saja ingat bahkan kemarin siapa yang mengajari saya rap lagu ini gatausih tidak apa apa saya tetap sayang kok bri he
anger,sehari ini coba transfer dari atm bbri ke a sih bri dan bbmr lah kok gagal semua atm bri kok telo dan memalukan iya katanya punya satelit tapi memalukan sekali bagaimana ini penjelasan nya
fear,seram juga ini kalau sering mati lampu begini ngeri saja pas lagi ditinggal keluarga ke jogja besok sendirian di rumah terus mati lampu jadi apa saya
fear,selalu menyimpan pemikiran kekhawatiran hanya pada diri sendiri karena takut semua orang menampak baik saja hingga lupa rasanya berkawan itu melegakan
love,cuma karena dia gambarkan karakter anime yang dia bilang sifatnya mirip saya dan melihat matahari sore berdua di belakang sekolah saya bisa sekelepek kelepek itu dulu
love,nge saya cinta sama kamu ngelebihin cinta githa sama kamu cinta you nge teman saya yang bisa dampingin saya sampai saat ini curhatan saya sampai saat ini walaupun no solution hati saya senyum kalau kamu yang mengomong
sadness,sedari tadi hidung meler terus waktu terawih tenggorokan rasanya sakit yaps setelah memakan ini jadi mencair semuanya hehehe
happy,film yang bikin tante tante dan mbak macam saya begini blushing di bioskop iqbaal jadi dilan tepat sangat sih walopun milea nya b saja
sadness,rencana mau bagi makanan ke para tetangga karena mendekati hari raya oke tradisi ater ater kalau dirumah realita katanya disini tidak ada kebiasaan mirip begitu garing garing berakhir dengan ya sudah kasih ke yang mau saja deh nanti kalau mau buka puasa
fear,berdesakan bejubelan di krl adalah salah satu godaan dalam berpuasa apalagi di depan nya ada wanita cantik sambil kunyah tahu gejrot he
anger,hei claudia kalau jawaban kayak begini sudah saya tahu dari kemarin kali sabar iya kak ditunggu iya kak silakan di cek di bla bla template semua tidak mutu
anger,saya bilang juga apa kebaca bene kelakuan kamu
sadness,harus berapa ribu kosa kata yang saya hafal agar lancar membaca jurnal ini semoga terbiasa karena biasa setidaknya pernah berusaha untuk ada disini
love,saya iya sejelek apapun muka sih taka di foto itu tetap saja kelihatan kawai di nataku tapi kalau cowok lain pasti langsung dalam hati norak banget sudah ini cowok
love,satu menit kemudian ternyata bukan dari satu menit yang lalu tapi sejak dua hari yang lalu saya sudah jatuh cinta sama kamu salah sapa coba
sadness,yuk akhirnya masuk minggu awal bulan juni tidak terasa sudah setengah tahun saja ternyata banyak target yang belum terealisasi sampai sekarang harus belajar displin konsisten biar bisnis oriflame makin lancar
happy,masak pagi ini sambil dengar lagunya yang berkolaborasi sama lagunya asik banget masak juga jadibisa tambah asyik ngomong-ngomong lagu ini buat rameinbola piala dunia loh coba deh mendengarkan juga lagunya di
